,road_link_id,time_period,volume,travel_time
t564,0,t564,912.5215924911645,13.8441037846336
t565,0,t565,909.9101928926382,14.112572118479608
t566,0,t566,907.6461950700726,14.351309342006793
t567,0,t567,905.683421415708,14.562179012293846
t568,0,t568,903.9818319620291,14.747811930475853
t569,0,t569,902.5067086040582,14.911074628772027
t570,0,t570,901.2279477499045,15.054768896974373
t571,0,t571,900.1194469879362,15.181479993146741
t572,0,t572,899.1585732744501,15.293514308262237
t573,0,t573,898.3257018066267,15.392887500940917
t574,0,t574,897.6038161857045,15.48133893857179
t575,0,t575,896.9781617240494,15.560358172510796
t576,0,t576,896.4359448325481,15.631215408478335
t577,0,t577,895.9660723636101,15.694991702484916
t578,0,t578,895.5589255991138,15.752606813384766
t579,0,t579,895.2061642785035,15.80484388282159
t580,0,t580,894.9005566742783,15.852370780838829
t581,0,t581,894.6358322528115,15.895758291024274
t582,0,t582,894.4065539185929,15.93549545738343
t583,0,t583,894.2080072389842,15.97200246148715
t584,0,t584,894.0361043925411,16.005641392147673
t585,0,t585,893.8873008839307,16.036725238858338
t586,0,t586,893.7585233285896,16.06552539983114
t587,0,t587,893.6471068357973,16.09227795377128
t588,0,t588,893.5507407144012,16.117188905498846
t589,0,t589,893.4674213949979,16.1404385808425
t590,0,t590,893.3954116094043,16.16218531633725
t591,0,t591,893.3332049957321,16.182568563989815
t592,0,t592,893.2794954079362,16.201219635620593
t593,0,t593,891.9032396593541,16.316204245012134
t594,0,t594,885.453917036831,16.849785184297545
t595,0,t595,879.861855378727,17.496167908557823
t596,0,t596,875.0131181078962,18.203029527257993
t597,0,t597,870.8089114829506,18.92542743030434
t598,0,t598,867.1635720277756,19.62993014185259
t599,0,t599,864.0028214432043,20.29486051006514
t600,0,t600,861.262253450957,20.908361097634355
t601,0,t601,858.8860217447228,21.465762214019144
t602,0,t602,856.8257023201076,21.967127065934957
t603,0,t603,855.0393070074907,22.415325142259068
t604,0,t604,853.4904281120696,22.81467457542658
t605,0,t605,852.1474967361914,23.170059857257336
t606,0,t606,850.9831396749447,23.486399186160924
t607,0,t607,849.973621784059,23.76834903364511
t608,0,t608,849.0983624603516,24.02016026142086
t609,0,t609,848.3395163847373,24.245626034750714
t610,0,t610,847.6816099869335,24.44808221059464
t611,0,t611,847.1112262261277,24.63043544046525
t612,0,t612,846.6167312661364,24.795203993584547
t613,0,t613,846.1880374770337,24.94456258892971
t614,0,t614,845.8163979352487,25.080386439072555
t615,0,t615,845.4942282358094,25.204292077995813
t616,0,t616,845.2149519867816,25.31767393597897
t617,0,t617,844.9728668384043,25.421736410454
t618,0,t618,844.7630283177438,25.51752160125511
t619,0,t619,844.5811491024026,25.605933081528022
t620,0,t620,844.423511681348,25.687756153809737
t621,0,t621,844.2868926236317,25.76367505023061
t622,0,t622,844.1684969122412,25.834287509631178
t623,0,t623,844.0659010053718,25.900117121972734
t624,0,t624,843.9770034651928,25.961623782691397
t625,0,t625,843.8999821483393,26.019212552505994
t626,0,t626,843.8332570860447,26.073241174584698
t627,0,t627,843.7754582977202,26.124026462147278
t628,0,t628,837.8598710660679,27.596257473284503
t629,0,t629,832.0070917206377,29.695810151341192
t630,0,t630,826.9321610836337,32.17137508389358
t631,0,t631,822.5317011460123,34.876239120694926
t632,0,t632,818.7160730895504,37.676089845704354
t633,0,t633,815.407551314997,40.461530276926126
t634,0,t634,812.5387401462744,43.152374280112234
t635,0,t635,810.0512009585079,45.696056417434036
t636,0,t636,807.8942617640489,48.06292474822326
t637,0,t637,806.0239850073981,50.24059658735445
t638,0,t638,804.4022725426798,52.228688438842475
t639,0,t639,802.9960895617807,54.03450369711548
t640,0,t640,801.9374841499314,55.63348406488505
t641,0,t641,801.1425662373271,57.05187242170205
t642,0,t642,800.4532947753481,58.33410376342888
t643,0,t643,799.85562909113,59.49513209308785
t644,0,t644,799.3373945521291,60.5485253784996
t645,0,t645,798.8880345647366,61.50643312423944
t646,0,t646,798.4983955328869,62.37963897492932
t647,0,t647,798.1605403961973,63.177658551139515
t648,0,t648,797.8675869493486,63.90885753084077
t649,0,t649,797.6135676492202,64.58057484744721
t650,0,t650,797.393308054003,65.1992422830278
t651,0,t651,797.2023214180573,65.7704958062364
t652,0,t652,797.0367172953742,66.29927652700617
t653,0,t653,796.8931222898639,66.78992065473875
t654,0,t654,796.7686113381302,67.24623871651036
t655,0,t655,796.6606481249322,67.67158475631139
t656,0,t656,796.567033417583,68.06891645153301
t657,0,t657,796.4858602668336,68.44084714910026
t658,0,t658,796.4154751616724,68.78969080444787
t659,0,t659,796.3544443467491,69.11750074168462
t660,0,t660,796.3015246162973,69.42610306715001
t661,0,t661,796.2556379896172,69.71712547564634
t662,0,t662,796.2158497522514,69.99202209724687
t663,0,t663,796.181349415544,70.25209494717483
t664,0,t664,796.1514342067196,70.49851246390224
t665,0,t665,796.1254947531755,70.73232555200592
t666,0,t666,796.1030026693657,70.9544814863024
t667,0,t667,796.0834997934194,71.16583598180854
t668,0,t668,796.066588854241,71.3519724172867
t669,0,t669,796.0519253789745,71.50695480147358
t670,0,t670,796.0392106759878,71.63676879959226
t671,0,t671,796.0281857504348,71.74604523811142
t672,0,t672,796.0186260284557,71.83841997066035
t673,0,t673,796.0103367825438,71.91678434336073
t674,0,t674,796.0031491648922,71.98346329284358
t675,0,t675,795.99691676792,72.04034443841117
t676,0,t676,795.9915126419115,72.08897328430476
t677,0,t677,795.98682670902,72.13062453730888
t678,0,t678,795.9827635209559,72.16635629876994
t679,0,t679,795.9792403146851,72.19705178241134
t680,0,t680,795.9761853265288,72.22345181332241
t681,0,t681,795.9735363303229,72.2461804220056
t682,0,t682,795.971239369862,72.26576520182637
t683,0,t683,795.9692476598028,72.28265364883546
t684,0,t684,795.9675206326399,72.29722638570016
t685,0,t685,795.9660231123435,72.30980794461307
t686,0,t686,795.964724597819,72.32067561982109
t687,0,t687,795.9635986415992,72.33006678018243
t688,0,t688,795.9626223111096,72.33818494318088
t689,0,t689,795.9617757215304,72.3452048453068
t690,0,t690,795.9610416307462,72.35127669349833
t691,0,t691,795.960405088124,72.35652974407782
t692,0,t692,795.9598531299722,72.36107532620419
t693,0,t693,795.9593745154723,72.36500940405838
t694,0,t694,795.958959497706,72.36841475414914
t695,0,t695,795.9585996251145,72.37136282007675
t696,0,t696,795.9582875693427,72.37391529593721
t697,0,t697,795.9580169759638,72.37612548062448
t698,0,t698,795.9577823350443,72.37803943810276
t699,0,t699,795.9575788689082,72.37969699289295
t700,0,t700,795.9574024348208,72.38113258526292
t701,0,t701,795.9572494406041,72.38237600671113
t702,0,t702,795.9571167714677,72.38345303311333
t703,0,t703,795.9570017265631,72.38438597023308
t704,0,t704,795.9569019639722,72.38519412407291
t705,0,t705,795.9568154530039,72.38589420668146
t706,0,t706,795.9567404328333,72.38650068646986
t707,0,t707,795.9566753766366,72.38702609077177
t708,0,t708,795.9566189604918,72.3874812672682
t709,0,t709,795.9565700364144,72.38787560995229
t710,0,t710,795.956527608975,72.38821725450632
t711,0,t711,795.956490815025,72.38851324727861
t712,0,t712,795.9564589061172,72.38876969146214
t713,0,t713,795.9564312332619,72.3889918735777
t714,0,t714,795.9564072337103,72.38918437293472
t715,0,t715,795.9563864194921,72.38935115637602
t716,0,t716,795.9563683674791,72.38949566029547
t717,0,t717,795.956352710767,72.38962086164726
t718,0,t718,795.9563391312045,72.38972933943016
t719,0,t719,795.9563273529143,72.38982332792935
t720,0,t720,795.9563171366738,72.38990476282441
t721,0,t721,795.9563082750464,72.38997532112184
t722,0,t722,795.9563005881557,72.39003645574127
t723,0,t723,795.956293920024,72.39008942547278
t724,0,t724,795.9562881353957,72.39013532092595
t725,0,t725,795.9562831169842,72.39017508700753
t726,0,t726,795.9562787630844,72.39020954239312
t727,0,t727,795.9562749855011,72.39023939639515
t728,0,t728,795.9562717077553,72.39026526357574
t729,0,t729,795.956268863526,72.39028767640617
t730,0,t730,795.9562663953014,72.39030709623425
t731,0,t731,795.9562642532077,72.39032392278604
t732,0,t732,795.9562623939952,72.39033850239778
t733,0,t733,795.9562607801566,72.390351135148
t734,0,t734,795.9562593791662,72.3903620810363
t735,0,t735,795.9562581628161,72.39037156533723
t736,0,t736,795.9562571066434,72.39037978323827
t737,0,t737,795.956256189433,72.39038690385863
t738,0,t738,795.9562553927851,72.39039307373113
t739,0,t739,795.9562547007428,72.39039841981881
t740,0,t740,795.9562540994659,72.39040305212873
t741,0,t741,795.956253576951,72.39040706597653
t742,0,t742,795.9562531227864,72.3904105439488
t743,0,t743,795.9562527279422,72.39041355760283
t744,0,t744,795.9562523845856,72.39041616893974
t745,0,t745,795.9562520859218,72.39041843168086
t746,0,t746,795.9562518260578,72.3904203923733
t747,0,t747,795.9562515998806,72.39042209134824
t748,0,t748,795.9562514029543,72.39042356355102
t749,0,t749,795.9562512314319,72.39042483926029
t750,0,t750,795.9562510819741,72.39042594471141
t751,0,t751,795.9562509516845,72.39042690263636
t752,0,t752,795.9562508380496,72.39042773273157
t753,0,t753,795.9562507388889,72.39042845206332
t754,0,t754,795.9562506523091,72.390429075419
t755,0,t755,795.9562505766673,72.39042961561138
t756,0,t756,795.956250510538,72.39043008374244
t757,0,t757,795.956250452683,72.39043048943165
t758,0,t758,795.9562504020284,72.39043084101408
t759,0,t759,795.9562503576409,72.39043114571187
t760,0,t760,795.9562503187103,72.39043140978288
t761,0,t761,795.9562502845331,72.39043163864937
t762,0,t762,795.9562502544982,72.3904318370097
t763,0,t763,795.9562502280744,72.39043200893497
t764,0,t764,795.9562502048008,72.39043215795262
t765,0,t765,795.9562501842762,72.39043228711927
t766,0,t766,795.9562501661521,72.39043239908347
t767,0,t767,795.9562501501256,72.3904324961401
t768,0,t768,795.9562501359329,72.39043258027783
t769,0,t769,795.9562501233451,72.39043265321978
t770,0,t770,795.9562501121623,72.39043271645906
t771,0,t771,795.9562501022112,72.3904327712895
t772,0,t772,795.9562500933405,72.39043281883225
t773,0,t773,795.9562500854183,72.39043286005884
t774,0,t774,795.9562500783301,72.39043289581109
t775,0,t775,795.9562500719754,72.39043292681856
t776,0,t776,795.9562500662672,72.39043295371337
t777,0,t777,795.956250061129,72.39043297704337
t778,0,t778,795.9562500564945,72.3904329972833
t779,0,t779,795.9562500523054,72.39043301484455
t780,0,t780,795.956250048511,72.39043303008364
t781,0,t781,795.9562500450668,72.39043304330956
t782,0,t782,795.9562500419333,72.39043305479004
t783,0,t783,795.9562500390768,72.39043306475719
t784,0,t784,795.9562500364675,72.39043307341211
t785,0,t785,795.9562500340785,72.3904330809291
t786,0,t786,795.956250031887,72.39043308745929
t787,0,t787,795.9562500298728,72.39043309313357
t788,0,t788,795.9562500280173,72.39043309806546
t789,0,t789,795.9562500263054,72.39043310235336
t790,0,t790,795.9562500247227,72.39043310608254
t791,0,t791,795.956250023257,72.39043310932695
t792,0,t792,795.9562500218972,72.39043311215066
t793,0,t793,795.9562500206334,72.39043311460924
t794,0,t794,795.9562500194573,72.39043311675084
t795,0,t795,795.956250018361,72.3904331186173
t796,0,t796,795.9562500173377,72.39043312024474
t797,0,t797,795.9562500163812,72.39043312166464
t798,0,t798,795.9562500154859,72.39043312290423
t799,0,t799,795.9562500146473,72.39043312398712
t800,0,t800,795.9562500138602,72.39043312493382
t801,0,t801,795.9562500131213,72.39043312576207
t802,0,t802,795.9562500124268,72.39043312648732
t803,0,t803,795.9562500117732,72.39043312712296
t804,0,t804,795.9562500111579,72.39043312768061
t805,0,t805,795.9562500105781,72.39043312817033
t806,0,t806,795.9562500100311,72.39043312860088
t807,0,t807,795.9562500095149,72.39043312897982
t808,0,t808,795.9562500090275,72.39043312931379
t809,0,t809,795.9562500085669,72.39043312960854
t810,0,t810,795.9562500081314,72.390433129869
t811,0,t811,795.9562500077195,72.39043313009952
t812,0,t812,795.9562500073296,72.39043313030389
t813,0,t813,795.9562500069607,72.39043313048532
t814,0,t814,795.9562500066108,72.39043313064668
t815,0,t815,795.9562500062799,72.39043313079048
t816,0,t816,795.9562500059661,72.39043313091885
t817,0,t817,795.9562500056685,72.39043313103363
t818,0,t818,795.9562500053863,72.3904331311365
t819,0,t819,795.9562500051185,72.3904331312289
t820,0,t820,795.9562500048646,72.39043313131202
t821,0,t821,795.9562500046236,72.390433131387
t822,0,t822,795.9562500043947,72.39043313145476
t823,0,t823,795.9562500041777,72.3904331315161
t824,0,t824,795.9562500039714,72.39043313157178
t825,0,t825,795.9562500037756,72.39043313162244
t826,0,t826,795.9562500035894,72.39043313166862
t827,0,t827,795.9562500034126,72.3904331317108
t828,0,t828,795.9562500032448,72.3904331317494
t829,0,t829,795.9562500030853,72.3904331317848
t830,0,t830,795.9562500029339,72.39043313181735
t831,0,t831,795.9562500027898,72.39043313184737
t832,0,t832,795.9562500026531,72.39043313187506
t833,0,t833,795.9562500025229,72.39043313190064
t834,0,t834,795.9562500023992,72.39043313192431
t835,0,t835,795.9562500022818,72.39043313194632
t836,0,t836,795.9562500021699,72.39043313196676
t837,0,t837,795.9562500020637,72.39043313198579
t838,0,t838,795.9562500019628,72.39043313200354
t839,0,t839,795.9562500018667,72.39043313202008
t840,0,t840,795.9562500017754,72.39043313203557
t841,0,t841,795.9562500016887,72.39043313205005
t842,0,t842,795.9562500016061,72.39043313206363
t843,0,t843,795.9562500015276,72.3904331320764
t844,0,t844,795.956250001453,72.39043313208836
t845,0,t845,795.956250001382,72.3904331320996
t846,0,t846,795.9562500013145,72.39043313211019
t847,0,t847,795.9562500012505,72.39043313212017
t848,0,t848,795.9562500011893,72.39043313212957
t849,0,t849,795.9562500011315,72.39043313213844
t850,0,t850,795.9562500010762,72.3904331321468
t851,0,t851,795.9562500010236,72.39043313215471
t852,0,t852,795.9562500009738,72.39043313216217
t853,0,t853,795.9562500009263,72.39043313216925
t854,0,t854,795.9562500008811,72.39043313217593
t855,0,t855,795.9562500008382,72.39043313218227
t856,0,t856,795.9562500007972,72.39043313218824
t857,0,t857,795.9562500007585,72.39043313219392
t858,0,t858,795.9562500007216,72.39043313219929
t859,0,t859,795.9562500006864,72.39043313220441
t860,0,t860,795.9562500006531,72.39043313220921
t861,0,t861,795.9562500006214,72.39043313221379
t862,0,t862,795.9562500005912,72.39043313221813
t863,0,t863,795.9562500005625,72.39043313222224
t864,0,t864,795.956250000535,72.39043313222619
t865,0,t865,795.956250000509,72.3904331322299
t866,0,t866,795.9562500004843,72.3904331322334
t867,0,t867,795.956250000461,72.39043313223677
t868,0,t868,795.9562500004384,72.39043313223993
t869,0,t869,795.9562500004172,72.39043313224295
t870,0,t870,795.956250000397,72.39043313224582
t871,0,t871,795.9562500003777,72.39043313224856
t872,0,t872,795.9562500003594,72.39043313225115
t873,0,t873,795.956250000342,72.39043313225359
t874,0,t874,795.9562500003253,72.39043313225594
t875,0,t875,795.9562500003098,72.39043313225815
t876,0,t876,795.9562500002949,72.39043313226026
t877,0,t877,795.9562500002806,72.39043313226225
t878,0,t878,795.9562500002671,72.39043313226416
t879,0,t879,795.9562500002543,72.39043313226597
t880,0,t880,795.956250000242,72.39043313226769
t881,0,t881,795.9562500002304,72.39043313226932
t882,0,t882,795.9562500002194,72.39043313227089
t883,0,t883,795.9562500002088,72.39043313227238
t884,0,t884,795.9562500001989,72.39043313227377
t885,0,t885,795.9562500001894,72.3904331322751
t886,0,t886,795.9562500001804,72.39043313227636
t887,0,t887,795.9562500001717,72.39043313227755
t888,0,t888,795.9562500001637,72.39043313227873
t889,0,t889,795.9562500001559,72.39043313227981
t890,0,t890,795.9562500001485,72.39043313228083
t891,0,t891,795.9562500001416,72.39043313228183
t892,0,t892,795.9562500001348,72.39043313228275
t893,0,t893,795.9562500001286,72.39043313228365
t894,0,t894,795.9562500001227,72.39043313228447
t895,0,t895,795.9562500001169,72.39043313228528
t896,0,t896,795.9562500001115,72.39043313228605
t897,0,t897,795.9562500001064,72.39043313228676
t898,0,t898,795.9562500001014,72.39043313228744
t899,0,t899,795.9562500000967,72.3904331322881
t900,0,t900,795.9562500000923,72.39043313228873
t901,0,t901,795.9562500000882,72.39043313228932
t902,0,t902,795.9562500000842,72.39043313228987
t903,0,t903,795.9562500000804,72.39043313229041
t904,0,t904,795.9562500000768,72.3904331322909
t905,0,t905,795.9562500000735,72.39043313229138
t906,0,t906,795.9562500000702,72.39043313229183
t907,0,t907,795.9562500000673,72.39043313229224
t908,0,t908,795.9562500000644,72.39043313229266
t909,0,t909,795.9562500000617,72.39043313229305
t910,0,t910,795.9562500000591,72.39043313229341
t911,0,t911,795.9562500000566,72.39043313229377
t912,0,t912,795.9562500000542,72.3904331322941
t913,0,t913,795.956250000052,72.3904331322944
t914,0,t914,795.95625000005,72.39043313229469
t915,0,t915,795.956250000048,72.39043313229497
t916,0,t916,795.9562500000461,72.39043313229524
t917,0,t917,795.9562500000443,72.3904331322955
t918,0,t918,795.9562500000426,72.39043313229574
t919,0,t919,795.9562500000412,72.39043313229595
t920,0,t920,795.9562500000396,72.39043313229618
t921,0,t921,795.9562500000382,72.39043313229638
t922,0,t922,795.9562500000368,72.39043313229655
t923,0,t923,795.9562500000357,72.39043313229674
t924,0,t924,795.9562500000343,72.39043313229689
t925,0,t925,795.9562500000333,72.39043313229706
t926,0,t926,795.9562500000322,72.3904331322972
t927,0,t927,795.9562500000311,72.39043313229736
t928,0,t928,795.9562500000303,72.39043313229749
t929,0,t929,795.9562500000295,72.3904331322976
t930,0,t930,795.9562500000286,72.39043313229773
t931,0,t931,795.9562500000279,72.39043313229784
t932,0,t932,795.9562500000272,72.39043313229791
t933,0,t933,795.9562500000264,72.39043313229803
t934,0,t934,795.9562500000259,72.39043313229811
